"SKU","MasterProductID","Status","ProductName","Color","Cut","Material","Gender","BrandSegment","Pillar","MerchPlannerCategory","Collection","ProductType","SizeChart","SizeChartMessaging","Price","SalePrice","Description","ActualStartDate","TargetLaunchDate","InitialSeasonLaunch","LifeCycle","InitialPairsOrdered","NikeProductID","InstanceID","FOB","APS","ProdManOnly","MainColorHex","AccentColorHex","X Ref Style","Comments","CORE","destCustomizeSKU","destCustomizeMetricID"
"136889C",,"Online","Chuck Taylor Washed Canvas","Off White","Hi","Canvas","Unisex","All Star","Chuck Taylor                  ","Chuck Taylor®-Iterations","Washed","regular","Chuck Size Chart","Runs a half-size large",70,"#VALUE!",,,10/01/2013,"13 Holiday","Runout",467.692307692308,,,,,0,,,,"pending","N",,
"139907C",,"Offline","Chuck Taylor Washed Canvas","Black","Hi","Canvas","Unisex","All Star","Chuck Taylor                  ","Chuck Taylor®-Iterations","Washed","regular","Chuck Size Chart","Runs a half-size large",70,,,,10/01/2013,"13 Holiday","Runout",1540,,,,,0,,,,"pending","N",,
"139909C",,"Offline","Chuck Taylor Washed Canvas","Andorra","Hi","Canvas","Unisex","All Star","Chuck Taylor                  ","Chuck Taylor®-Iterations","Washed","regular","Chuck Size Chart","Runs a half-size large",70,,,,10/01/2013,"13 Holiday","Runout",360,,,,,0,,,,"pending","N",,
"139910C",,"Offline","Chuck Taylor Washed Canvas","Grapeleaf","Hi","Canvas","Unisex","All Star","Chuck Taylor                  ","Chuck Taylor®-Iterations","Washed","regular","Chuck Size Chart","Runs a half-size large",70,,,,10/01/2013,"13 Holiday","Runout",500,,,,,0,,,,"pending","N",,
"139981C",,"Offline","Chuck Taylor Washed Canvas","Scarab Hi","Hi","Canvas","Unisex","All Star","Chuck Taylor                  ","Chuck Taylor®-Iterations","Washed","regular","Chuck Size Chart","Runs a half-size large",70,,,,10/01/2013,"13 Holiday","Runout",560,,,,,0,,,,"pending","N",,
"139982C",,"Offline","Chuck Taylor Washed Canvas","Spicy Tea","Low","Canvas","Unisex","All Star","Chuck Taylor                  ","Chuck Taylor®-Iterations","Washed","regular","Chuck Size Chart","Runs a half-size large",65,,,,10/01/2013,"13 Holiday","Runout",200,,,,,0,,,,"pending","N",,
"540247F",,"Offline","Chuck Taylor Washed Neon","Blue","Hi","Textile","Women","All Star","Chuck Taylor                  ","Chuck Taylor®-Seasonal                      ","Washed Neon","regular","Womens Size Chart","Runs true to size",55,,,,12/01/2013,"13 Holiday","Runout",571.428571428571,,,,,0,,,,"pending","N",,
"540248F",,"Offline","Chuck Taylor Washed Neon","Purple","Hi","Textile","Women","All Star","Chuck Taylor                  ","Chuck Taylor®-Seasonal                      ","Washed Neon","regular","Womens Size Chart","Runs true to size",55,,,,12/01/2013,"13 Holiday","Runout",628.571428571429,,,,,0,,,,"pending","N",,
"540249F",,"Offline","Chuck Taylor Washed Neon","Orange","Hi","Textile","Women","All Star","Chuck Taylor                  ","Chuck Taylor®-Seasonal                      ","Washed Neon","regular","Womens Size Chart","Runs true to size",55,,,,12/01/2013,"13 Holiday","Runout",342.857142857143,,,,,0,,,,"pending","N",,
"540250F",,"Offline","Chuck Taylor Washed Neon","Green","Hi","Textile","Women","All Star","Chuck Taylor                  ","Chuck Taylor®-Seasonal                      ","Washed Neon","regular","Womens Size Chart","Runs true to size",55,,,,12/01/2013,"13 Holiday","Runout",320,,,,,0,,,,"pending","N",,
"540243F",,"Offline","Chuck Taylor Washed Neon","Orange","Low","Textile","Women","All Star","Chuck Taylor                  ","Chuck Taylor®-Seasonal                      ","Washed Neon","regular","Womens Size Chart","Runs true to size",50,,,,12/01/2013,"13 Holiday","Runout",400,,,,,0,,,,"pending","N",,
"540244F",,"Offline","Chuck Taylor Washed Neon","Green","Low","Textile","Women","All Star","Chuck Taylor                  ","Chuck Taylor®-Seasonal                      ","Washed Neon","regular","Womens Size Chart","Runs true to size",50,,,,12/01/2013,"13 Holiday","Runout",342.857142857143,,,,,0,,,,"pending","N",,
"540245F",,"Offline","Chuck Taylor Washed Neon","Blue","Low","Textile","Women","All Star","Chuck Taylor                  ","Chuck Taylor®-Seasonal                      ","Washed Neon","regular","Womens Size Chart","Runs true to size",50,,,,12/01/2013,"13 Holiday","Runout",628.571428571429,,,,,0,,,,"pending","N",,
"540246F",,"Offline","Chuck Taylor Washed Neon","Purple","Low","Textile","Women","All Star","Chuck Taylor                  ","Chuck Taylor®-Seasonal                      ","Washed Neon","regular","Womens Size Chart","Runs true to size",50,,,,12/01/2013,"13 Holiday","Runout",662.857142857143,,,,,0,,,,"pending","N",,
"740245F",,"Offline","Chuck Taylor Washed Neon","Neon Blue","Low","Canvas","Kids","All Star","Chuck Taylor                  ","Chuck Taylor®-Iterations","Washed Neon","regular","Kids - Toddler","Runs a half-size large",27,,,,12/01/2013,"13 Holiday","Runout",137.142857142857,,,,,0,,,,"pending","N",,
"340245F",,"Offline","Chuck Taylor Washed Neon Blue","Neon Blue","Low","Textile","Kids","All Star","Chuck Taylor                  ","Chuck Taylor®-Seasonal                      ","Neon Wash","regular","Kids-Youth","Runs a half-size large",32,,,,12/01/2013,"13 Holiday","Runout",171.428571428571,,,,,0,,,,"pending","N",,
"141286C",,"Online","Chuck Taylor Washed Neon Print","Multi","Hi","Canvas","Unisex","ALL STAR","Chuck Taylor","Chuck Taylor?-Seasonal","Washed Neon SMU","regular","Chuck Size Chart","Runs a half-size large",60,0,,,41334,"13 Spring","Runout",246,,,,,0,,,,,"N",,
"141288C",,"Online","Chuck Taylor Washed Neon Print","Multi","Hi","Canvas","Unisex","ALL STAR","Chuck Taylor","Chuck Taylor?-Seasonal","Washed Neon SMU","regular","Chuck Size Chart","Runs a half-size large",60,0,,,41334,"13 Spring","Runout",246,,,,,0,,,,,"N",,
"141287C",,"Offline","Chuck Taylor Washed Neon SMU","Multi","Hi","Canvas","Unisex","ALL STAR","Chuck Taylor","Chuck Taylor?-Seasonal","Washed Neon SMU","regular","Chuck Size Chart","Runs a half-size large",60,0,,,41334,"13 Spring","Runout",246,,,,,0,,,,"pending","N",,
"139648C",,"Offline","Chuck Taylor Woodsy Boot","Black","Hi","Leather","Unisex","All Star","Chuck Taylor                  ","Chuck Taylor®-Iterations","Men's Boots","regular","Chuck Size Chart","Runs a half-size large",75,,,,11/01/2013,"13 Holiday","Runout",652.307692307692,,,,,0,,,,"pending","N",,
"139649C",,"Offline","Chuck Taylor Woodsy Boot","Charcoal","Hi","Leather","Unisex","All Star","Chuck Taylor                  ","Chuck Taylor®-Iterations","Men's Boots","regular","Chuck Size Chart","Runs a half-size large",75,,,,11/01/2013,"13 Holiday","Runout",516.923076923077,,,,,0,,,,"pending","N",,
"540330F",,"Offline","Chuck Taylor Wool","Whitecap","Hi","Textile","Women","All Star","Chuck Taylor                  ","Chuck Taylor®-Seasonal                      ","Wool","regular","Womens Size Chart","Runs true to size",65,,,,10/01/2013,"13 Holiday","Runout",382,,,,,0,,,,"pending","N",,
"540339F",,"Offline","Chuck Taylor Wool","Black","Low","Textile","Women","All Star","Chuck Taylor                  ","Chuck Taylor®-Seasonal                      ","Wool","regular","Womens Size Chart","Runs true to size",60,,,,10/01/2013,"13 Holiday","Runout",628,,,,,0,,,,"pending","N",,
"540340F",,"Offline","Chuck Taylor Wool","Blue","Low","Textile","Women","All Star","Chuck Taylor                  ","Chuck Taylor®-Seasonal                      ","Wool","regular","Womens Size Chart","Runs true to size",60,,,,10/01/2013,"13 Holiday","Runout",554,,,,,0,,,,"pending","N",,
"540310C",,"Offline","Chuck Taylor Wool Dainty","Black","Low","Suede","Women","All Star","Chuck Taylor                  ","Chuck Taylor®-Extensions                  ","Dainty","regular","Womens Size Chart","Runs true to size",65,,,,10/01/2013,"13 Holiday","Runout",172,,,,,0,,,,"pending","N",,
"540311C",,"Offline","Chuck Taylor Wool Dainty","Brown","Low","Suede","Women","All Star","Chuck Taylor                  ","Chuck Taylor®-Extensions                  ","Dainty","regular","Womens Size Chart","Runs true to size",65,,,,10/01/2013,"13 Holiday","Runout",135,,,,,0,,,,"pending","N",,
"734491F",,"Online","Chuck Taylor X-Hi","Black","X-Hi","Canvas","Kids","ALL STAR","Chuck Taylor","Chuck Taylor?-Seasonal Kids","Extended Height","regular","Kids - Toddler","Runs a half-size large",52,29.99,,41228,41275,"13 Spring","Runout",107.7692308,,,,,0,,,,,"N",,
"614985F",,"Online","Chuck Taylor X-Hi ","Black","X-Hi","Textile","Kids","ALL STAR","Chuck Taylor","Chuck Taylor?-Seasonal Kids","Extended Height","regular","Kids- ExtYouth","Runs a half-size large",57,0,,41067,41061,"12 Fall","Runout",,,,,,0,,,,,"N",,
"634567C",,"Online","Chuck Taylor X-Hi ","Neon/Multi","X-Hi","Canvas","Kids","ALL STAR","Chuck Taylor","Chuck Taylor?-Seasonal Kids","Extended Height","regular","Kids- ExtYouth","Runs a half-size large",62,29.99,,41081,41091,"12 Fall","Runout",1108,,,,,0,,,,,"N",,
"640523C",,"Offline","Chuck Taylor XHI Tall","Black","X-Hi","Canvas","Kids","All Star","Chuck Taylor","Chuck Taylor®-Iterations","Rainbow Wrap","regular","Kids- ExtKids","Runs a half-size large",62,,,,08/01/2013,"13 Fall","Runout",205.714285714286,,,,,0,,,,"pending","N",,
"640732C",,"Offline","Chuck Taylor X-Hi Tall","Black Multi","Hi","Textile","Kids","All Star","Chuck Taylor                  ","Chuck Taylor®-Iterations","Extended Heights","regular","Kids- ExtKids","Runs a half-size large",62,,,,10/01/2013,"13 Holiday","Runout",886,,,,,0,,,,"pending","N",,
"640542C",,"Offline","Chuck Taylor X-Hi Tall","Black/ Charcoal Grey","X-Hi","Textile","Kids","All Star","Chuck Taylor                  ","Chuck Taylor®-Iterations","Animal","regular","Kids- ExtKids","Runs a half-size large",62,,,,11/01/2013,"13 Holiday","Runout",923.076923076923,,,,,0,,,,"pending","N",,
"740523F",,"Offline","Chuck Taylor XHI Tall Blk","Black","X-Hi","Canvas","Kids","All Star","Chuck Taylor","Chuck Taylor®-Iterations","Rainbow Wrap","regular","Kids - Toddler","Runs a half-size large",57,,,,08/01/2013,"13 Fall","Runout",91.4285714285714,,,,,0,,,,"pending","N",,
"740732F",,"Offline","Chuck Taylor X-Hi Tall Foil Shimmer- Multi","Black Multi","X-Hi","Textile","Kids","All Star","Chuck Taylor                  ","Chuck Taylor®-Iterations","Extended Heights","regular","Kids - Toddler","Runs a half-size large",57,,,,10/01/2013,"13 Holiday","Runout",246,,,,,0,,,,"pending","N",,
"740471F",,"Offline","Chuck TaylorDouble Tongue","Black","Low","Canvas","Kids","All Star","Chuck Taylor                  ","Chuck Taylor®-Iterations","Animal","regular","Kids - Toddler","Runs a half-size large",32,,,,11/01/2013,"13 Holiday","Runout",114.285714285714,,,,,0,,,,"pending","N",,
"W23757",,"Online","Clocked","Red",,"Silicone","Unisex",,"Accessories","Watches",,"regular",,,75,,,,,"10 Fall","Runout",,,,,,0,,,"VR004-650","pending","N",,
"W38528","MP_2010","Online","Clocked II","White",,"Silicone","Unisex",,"Accessories","Watches",,"regular","Standard Size Chart",,95,0,,41177,41183,"12 Holiday","Runout",15,,,,,0,,,,,"N",,
"W38529","MP_2010","Online","Clocked II","Navy Blue",,"Silicone","Unisex",,"Accessories","Watches",,"regular","Standard Size Chart",,95,0,,41169,41183,"12 Holiday","Runout",20,,,,,0,,,,,"N",,
"W38530","MP_2010","Online","Clocked II","Yellow",,"Silicone","Unisex",,"Accessories","Watches",,"regular","Standard Size Chart",,95,0,,41226,41183,"12 Holiday","Runout",15,,,,,0,,,,,"N",,
"W38531","MP_2010","Online","Clocked II","Black",,"Silicone","Unisex",,"Accessories","Watches",,"regular","Standard Size Chart",,95,0,,41169,41183,"12 Holiday","Runout",25,,,,,0,,,,,"N",,
"3158002C","MP_1862","Online","Cocoon Zip Hoodie","Phantom",,"100% Cotton","Women",,"Apparel","Hoodies",,"regular","Standard Size Chart","Runs true to size",68,49.97,"Playing Favorites.


This hoodie with a front zipper and front pockets plays well with others. 100% cotton.





Made in China. Machine wash cold.",41297,41306,"13 Spring","Runout",,,,,,0,616161,,"03158C",,"N",,
"3158115C","MP_1862","Online","Cocoon Zip Hoodie","Snow Heather",,"100% Cotton","Women",,"Apparel","Hoodies",,"regular","Standard Size Chart","Runs true to size",68,49.97,"Playing Favorites.


This hoodie with a front zipper and front pockets plays well with others. 100% cotton.





Made in China. Machine wash cold.",41297,41306,"13 Spring","Runout",,,,,,0,"EAEAEA",,"03158C",,"N",,
"3158123C","MP_1862","Online","Cocoon Zip Hoodie","Vanilla Ice",,"100% Cotton","Women",,"Apparel","Hoodies",,"regular","Standard Size Chart","Runs true to size",68,49.97,"Playing Favorites.


This hoodie with a front zipper and front pockets plays well with others. 100% cotton.





Made in China. Machine wash cold.",41297,41306,"13 Spring","Runout",,,,,,0,"FFFFFF",,"03158C",,"N",,
"3158509C","MP_1862","Online","Cocoon Zip Hoodie","Plum Purple",,"100% Cotton","Women",,"Apparel","Hoodies",,"regular","Standard Size Chart","Runs true to size",68,49.97,"Playing Favorites.


This hoodie with a front zipper and front pockets plays well with others. 100% cotton.





Made in China. Machine wash cold.",41297,41306,"13 Spring","Runout",,,,,,0,"7A378B",,"03158C",,"N",,
"137005C","MP_1670","Online","CONS CTS","Black/White","Low","Suede","Men","CONS","Action Culture","Converse Skateboarding","Converse Skateboarding","regular","Standard Size Chart","Runs true to size",60,0,,41352,41334,"13 Spring","Runout",172.3076923,,,,,0,0,,,,"N",,
"SA40736",,"Online","Cons iPhone Case","Black",,"Silicone","Unisex",,"Accessories","Accessories","Iphone Case","regular","Standard Size Chart","Runs true to size",20,,,,,"12 Holiday","Runout",,,,,,0,,,,"pending","N",,
"136997C","MP_1671","Online","CONS Trapasso Pro II","N Iron/Black/White","Low","Suede","Men","CONS","Action Culture","Converse Skateboarding","Converse Skateboarding","regular","Standard Size Chart","Runs true to size",70,0,,,41306,"13 Spring","Runout",100,,,,,0,0,,,,"N",,
"136998C","MP_1671","Online","CONS Trapasso Pro II","Black/Black/White","Low","Suede","Men","CONS","Action Culture","Converse Skateboarding","Converse Skateboarding","regular","Standard Size Chart","Runs true to size",65,0,,41352,41334,"13 Spring","Runout",135.3846154,,,,,0,0,,,,"N",,
"136999C","MP_1671","Online","CONS Trapasso Pro II","Black/Cranberry/White","Low","Suede","Men","CONS","Action Culture","Converse Skateboarding","Converse Skateboarding","regular","Standard Size Chart","Runs true to size",65,0,,,41306,"13 Spring","Runout",100,,,,,0,"8B0000",0,,,"N",,
"139673C",,"Offline","Cons Trapasso Pro II","Grey","Low","Suede","Unisex","CONS","Skate","CONS","Trapasso Pro II","regular","Standard Size Chart","Runs true to size",65,,,,11/01/2013,"13 Holiday","Runout",221.538461538461,,,,,0,,,,"pending","N",,
"139675C",,"Offline","Cons Trapasso Pro II","Navy","Low","Suede","Unisex","CONS","Skate","CONS","Trapasso Pro II","regular","Standard Size Chart","Runs true to size",65,,,,08/01/2013,"13 Fall","Runout",205.714285714286,,,,,0,,,,"pending","N",,
"139676C",,"Offline","Cons Trapasso Pro II","Lunar Rock","Low","Suede","Unisex","CONS","Skate","CONS","Trapasso Pro II","regular","Standard Size Chart","Runs true to size",65,,,,07/01/2013,"13 Fall","Runout",147.692307692308,,,,,0,,,,"pending","N",,
"022507C",,"Online","Contrast Dorito Tank","Plum Pie",,"Cotton","Women",,"Apparel","Tees",,"regular","Standard Size Chart",,28,19.99,,41228,41214,"12 Holiday","Runout",,,,,,0,,,"02280C",,"N",,
"1594001C","MP_2049","Offline","Converse Blank Crew","Black",,,"Men",,"Apparel","Crew",,"regular","Standard Size Chart",,20,0,,,41426,"13 Fall","Runout",60,,,,,0,,,"01594C","pending","N",,
"1594035C","MP_2049","Offline","Converse Blank Crew","Vintage Grey",,,"Men",,"Apparel","Crew",,"regular","Standard Size Chart",,20,0,,,41426,"13 Fall","Runout",60,,,,,0,,,"01594C","pending","N",,
"1594100C","MP_2049","Offline","Converse Blank Crew","White",,,"Men",,"Apparel","Crew",,"regular","Standard Size Chart",,20,0,,,41426,"13 Fall","Runout",48,,,,,0,,,"01594C","pending","N",,
"1594317C","MP_2049","Offline","Converse Blank Crew","Green Heather",,,"Men",,"Apparel","Crew",,"regular","Standard Size Chart",,20,0,,,41426,"13 Fall","Runout",48,,,,,0,,,"01594C","pending","N",,
"1594413C","MP_2049","Offline","Converse Blank Crew","Dark Blue Heather",,,"Men",,"Apparel","Crew",,"regular","Standard Size Chart",,20,0,,,41426,"13 Fall","Runout",48,,,,,0,,,"01594C","pending","N",,
"1594603C","MP_2049","Offline","Converse Blank Crew","Windsor Wine",,,"Men",,"Apparel","Crew",,"regular","Standard Size Chart",,20,0,,,41426,"13 Fall","Runout",60,,,,,0,,,"01594C","pending","N",,
"1595035C","MP_2048","Offline","Converse Blank Hoodie","Vintage Grey",,,"Men",,"Apparel","Hoodies",,"regular","Standard Size Chart",,45,0,,,41426,"13 Fall","Runout",48,,,,,0,,,"01596C","pending","N",,
"1595317C","MP_2048","Offline","Converse Blank Hoodie","Green Heather",,,"Men",,"Apparel","Hoodies",,"regular","Standard Size Chart",,45,0,,,41426,"13 Fall","Runout",48,,,,,0,,,"01596C","pending","N",,
"1595408C","MP_2048","Offline","Converse Blank Hoodie","Blue Heather",,,"Men",,"Apparel","Hoodies",,"regular","Standard Size Chart",,45,0,,,41426,"13 Fall","Runout",48,,,,,0,,,"01596C","pending","N",,
"1595413C","MP_2048","Offline","Converse Blank Hoodie","Dark Blue Heather",,,"Men",,"Apparel","Hoodies",,"regular","Standard Size Chart",,45,0,,,41426,"13 Fall","Runout",48,,,,,0,,,"01596C","pending","N",,
"1595603C","MP_2048","Offline","Converse Blank Hoodie","Burgundy",,,"Men",,"Apparel","Hoodies",,"regular","Standard Size Chart",,45,0,,,41426,"13 Fall","Runout",48,,,,,0,,,"01596C","pending","N",,
"1595611C","MP_2048","Offline","Converse Blank Hoodie","Chilli Pepper",,,"Men",,"Apparel","Hoodies",,"regular","Standard Size Chart",,45,0,,,41426,"13 Fall","Runout",80,,,,,0,,,"01596C","pending","N",,
"136689C","MP_1903","Online","Converse by John Varvatos Star Player","Bombay Brown/Dark Denim/Turtledove","Low","Cotton","Unisex","CONS","Sport Authentics","Sport Authentics","Varvatos","regular","Standard Size Chart","Runs true to size",140,0,,41355,41334,"13 Spring","Runout",54,,,,,0,"CD3700","473C8B",,,"N",,
"136704C","MP_1913","Online","Converse by John Varvatos Star Player","Coriander","Mid","Canvas","Unisex","CONS","Sport Authentics","Sport Authentics","Varvatos","regular","Standard Size Chart","Runs true to size",140,0,,41362,41334,"13 Spring","Runout",55,,,,,0,"8B6914",,,,"N",,
"137398C","MP_1913","Online","Converse by John Varvatos Star Player","Castlerock","Mid","Canvas","Unisex","CONS","Sport Authentics","Sport Authentics","Varvatos","regular","Standard Size Chart","Runs true to size",140,0,,41362,41334,"13 Spring","Runout",79,,,,,0,"9FB6CD",,,,"N",,
"136687C","MP_1914","Online","Converse by John Varvatos Star Player","Turtledove","Low","Leather","Unisex","CONS","Sport Authentics","Sport Authentics","Varvatos","regular","Standard Size Chart","Runs true to size",150,0,,41340,41334,"13 Spring","Runout",46,,,,,0,"FFFFFF",,,,"N",,
"136708C","MP_1914","Online","Converse by John Varvatos Star Player","Castlerock","Low","Canvas","Unisex","CONS","Sport Authentics","Sport Authentics","Varvatos","regular","Standard Size Chart","Runs true to size",140,0,,41361,41334,"13 Spring","Runout",73,,,,,0,"8B7355",,,,"N",,
