"SKU","MasterProductID","Status","ProductName","Color","Cut","Material","Gender","BrandSegment","Pillar","MerchPlannerCategory","Collection","Sleeve","ProductType","SizeChart","SizeChartMessaging","Price","SalePrice","Description","ActualStartDate","TargetLaunchDate","InitialSeasonLaunch","LifeCycle","InitialPairsOrdered","NikeProductID","InstanceID","InspirationID","FOB","APS","MainColorHex","AccentColorHex","X Ref Style","Comments","CORE","dyoVersionProductID","dyoVersionInspirationID"
"7J233","MP_72","Online","Chuck Taylor All Star (1-3.5 yr)","Navy","Hi","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Core Kids","Core",,"regular","Kids - Toddler","Runs a half-size large",27.00,0.00,,02/15/03,02/15/03,"03 Spring","Core",30,,,,,,"16233B",,,,"Y",,
"7J232","MP_72","Online","Chuck Taylor All Star (1-3.5 yr)","Red","Hi","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Core Kids","Core",,"regular","Kids - Toddler","Runs a half-size large",27.00,0.00,,02/15/03,02/15/03,"03 Spring","Core",30,,,,,,"C53138",,,,"Y",,
"7J231","MP_72","Online","Chuck Taylor All Star (1-3.5 yr)","Black","Hi","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Core Kids","Core",,"regular","Kids - Toddler","Runs a half-size large",27.00,0.00,,02/15/03,02/15/03,"03 Spring","Core",30,,,,,,0,,,,"Y",,
"742080F",,"Offline","Chuck Taylor Simpsons","Black / White","Low","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Collaborations","Simpsons",,"regular","Kids - Toddler","Runs a half-size large",37.00,,,,11/1/2013,"13 Holiday","Runout",800,,,,,,,,,"pending","N",,
"742047F",,"Offline","Chuck Taylor Simpsons","Grey Violet / Multi","Hi","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Collaborations","Simpsons",,"regular","Kids - Toddler","Runs a half-size large",37.00,,,,11/1/2013,"13 Holiday","Runout",62,,,,,,,,,"pending","N",,
"742037F",,"Offline","Chuck Taylor Simpsons","Black / multi","Hi","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Collaborations","Simpsons",,"regular","Kids - Toddler","Runs a half-size large",37.00,,,,11/1/2013,"13 Holiday","Runout",62,,,,,,,,,"pending","N",,
"741390F",,"Offline","Chuck Taylor All Star Simpsons","Black/Multi","Hi","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Collaborations","Simpsons",,"regular","Kids - Toddler","Runs a half-size large",37.00,0.00,,,06/01/13,"13 Fall","Runout",155,,,,,,,,,"pending","N",,
"740732F",,"Offline","Chuck Taylor X-Hi Tall Foil Shimmer- Multi","Black Multi","X-Hi","Textile","Kids","All Star","Sneakers","Chuck Taylor - Iterations","Extended Heights",,"regular","Kids - Toddler","Runs a half-size large",57.00,,,,10/1/2013,"13 Holiday","Runout",246,,,,,,,,,"pending","N",,
"740604F",,"Offline","Chuck Taylor All Star Easy","Charcoal Gray/Blazing Yell","Hi","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Collaborations","DC Comics",,"regular","Kids-Youth","Runs a half-size large",37.00,0.00,,,06/01/13,"13 Fall","Runout",129,,,,,,,,,"pending","N",,
"740570F","MP_2102","Offline","Chuck Taylor All Star Street","Black/Electric blue Lemonade","Mid","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Iterations","Street",,"regular","Kids - Toddler","Runs a half-size large",32.00,0.00,,,06/01/13,"13 Fall","Runout",103,,,,,,,,,"pending","N",,
"740569F","MP_2102","Offline","Chuck Taylor All Star Street","Black/Electric Yellow","Mid","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Iterations","Street",,"regular","Kids - Toddler","Runs a half-size large",32.00,0.00,,,06/01/13,"13 Fall","Runout",103,,,,,,,,,"pending","N",,
"740567F","MP_2098","Offline","Chuck Taylor All Star Easy","Beluga/Electric Yellow","Hi","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Seasonal Kids","Seasonals",,"regular","Kids - Toddler","Runs a half-size large",32.00,0.00,,,06/01/13,"13 Fall","Runout",147,,,,,,,,,"pending","N",,
"740566F","MP_2098","Offline","Chuck Taylor All Star Easy","Knockout Pink/VPurple Cactus Flower","Hi","Textile","Kids","All Star","Sneakers","Chuck Taylor - Seasonal Kids","Seasonals",,"regular","Kids - Toddler","Runs a half-size large",32.00,0.00,,,06/01/13,"13 Fall","Runout",126,,,,,,,,,"pending","N",,
"740565C",,"Offline","Chuck Taylor All Star","UK Flag","Hi","Textile","Kids","All Star","Sneakers","Chuck Taylor - Seasonal Kids","Flag",,"regular","Kids - Toddler","Runs a half-size large",37.00,0.00,,,06/01/13,"13 Fall","Runout",323,,,,,,,,,"pending","N",,
"740546F",,"Offline","Chuck Taylor All Star","Charcoal Gray/Multi","X-Hi","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Iterations","Extended Height",,"regular","Kids- ExtYouth","Runs a half-size large",52.00,0.00,,,06/01/13,"13 Fall","Runout",222,,,,,,,,,"pending","N",,
"740544F",,"Offline","Chuck Taylor All Star Double Tongue","Charcoal/Multi","Low","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Iterations","Animal Print",,"regular","Kids - Toddler","Runs a half-size large",32.00,0.00,,,06/01/13,"13 Fall","Runout",155,,,,,,,,,"pending","N",,
"740524F",,"Offline","Chuck Taylor Double tongue","Purple","Low","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Iterations","Washed Neon",,"regular","Kids - Toddler","Runs a half-size large",27.00,,,,12/1/2013,"13 Holiday","Runout",114,,,,,,,,,"pending","N",,
"740523F",,"Offline","Chuck Taylor XHI Tall Blk","Black","X-Hi","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Iterations","Rainbow Wrap",,"regular","Kids - Toddler","Runs a half-size large",57.00,,,,8/1/2013,"13 Fall","Runout",91,,,,,,,,,"pending","N",,
"740521F",,"Offline","Chuck Taylor Double tongue Rainbow Wrap","Paradise Pink","Low","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Iterations","Rainbow Wrap",,"regular","Kids - Toddler","Runs a half-size large",32.00,,,,8/1/2013,"13 Fall","Runout",0,,,,,,,,,"pending","N",,
"740491F",,"Offline","Chuck Taylor Street Camo Black","Black","Mid","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Iterations","Street",,"regular","Kids - Toddler","Runs a half-size large",32.00,,,,11/1/2013,"13 Holiday","Runout",111,,,,,,,,,"pending","N",,
"740486F",,"Offline","Chuck Taylor Easy Slip Camo","Green","Mid","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Iterations","Easy Slip",,"regular","Kids - Toddler","Runs a half-size large",32.00,,,,11/1/2013,"13 Holiday","Runout",98,,,,,,,,,"pending","N",,
"740471F",,"Offline","Chuck TaylorDouble Tongue","Black","Low","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Iterations","Animal",,"regular","Kids - Toddler","Runs a half-size large",32.00,,,,11/1/2013,"13 Holiday","Runout",114,,,,,,,,,"pending","N",,
"740469F",,"Offline","Chuck Taylor Animal","Black","Low","Canvas","Kids","All Star","Sneakers","Chuck Taylor- Seasonal                      ","Animal",,"regular","Kids - Toddler","Runs a half-size large",32.00,,,,11/1/2013,"13 Holiday","Runout",172,,,,,,,,,"pending","N",,
"740462F",,"Offline","Chuck Taylor Street","Black","Mid","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Iterations","Street",,"regular","Kids - Toddler","Runs a half-size large",32.00,,,,12/1/2013,"13 Holiday","Runout",126,,,,,,,,,"pending","N",,
"740245F",,"Offline","Chuck Taylor Washed Neon","Neon Blue","Low","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Iterations","Washed Neon",,"regular","Kids - Toddler","Runs a half-size large",27.00,,,,12/1/2013,"13 Holiday","Runout",137,,,,,,,,,"pending","N",,
"739798F","MP_2093","Offline","Chuck Taylor All Star","Exuberance","Low","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Seasonal Kids","Seasonals",,"regular","Kids - Toddler","Runs a half-size large",27.00,0.00,,,06/01/13,"13 Fall","Runout",126,,,,,,,,,"pending","N",,
"739793F","MP_2093","Offline","Chuck Taylor All Star","Purple Cactus Flower","Low","Textile","Kids","All Star","Sneakers","Chuck Taylor - Seasonal Kids","Seasonals",,"regular","Kids - Toddler","Runs a half-size large",27.00,0.00,,,06/01/13,"13 Fall","Runout",126,,,,,,,,,"pending","N",,
"739792F","MP_2093","Offline","Chuck Taylor All Star","Electric Yellow","Low","Textile","Kids","All Star","Sneakers","Chuck Taylor - Seasonal Kids","Seasonals",,"regular","Kids - Toddler","Runs a half-size large",27.00,0.00,,,06/01/13,"13 Fall","Runout",126,,,,,,,,,"pending","N",,
"739791F","MP_2093","Offline","Chuck Taylor All Star","Electric Blue Lemonade","Low","Textile","Kids","All Star","Sneakers","Chuck Taylor - Seasonal Kids","Seasonals",,"regular","Kids - Toddler","Runs a half-size large",27.00,0.00,,,06/01/13,"13 Fall","Runout",126,,,,,,,,,"pending","N",,
"737771C",,"Online","Chuck Taylor Flag Slip (1-3.5 yr)","Flag Slipon","Slip","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Seasonal Kids","Americana",,"regular","Kids - Toddler","Runs a half-size large",32.00,0.00,,,04/01/13,"13 Summer","Runout",197,,,,,,,,,,"N",,
"737339F",,"Online","Chuck Taylor All Star Double Tongue","Mirage Gray/A Blue /Beach Glass","Low","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Iterations","Seasonals",,"regular","Kids - Toddler","Runs a half-size large",27.00,0.00,,01/14/13,01/01/13,"13 Spring","Runout",80,,,,,,,,,,"N",,
"737288F","MP_2092","Online","Chuck Taylor All Star","Prism Pink","Low","Cotton","Kids","All Star","Sneakers","Chuck Taylor - Seasonal Kids","Beach Bag",,"regular","Kids - Toddler","Runs a half-size large",32.00,0.00,,,04/01/13,"13 Summer","Runout",35,,,,,,,,,,"N",,
"737274F",,"Offline","Chuck Taylor All Star Sand Toys","Charcoal/Citrus","Low","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Seasonal Kids","Sand Toys",,"regular","Kids - Toddler","Runs a half-size large",32.00,0.00,,,01/01/13,"13 Spring","Runout",62,,,,,,,,,"pending","N",,
"737265F",,"Offline","Chuck Taylor All Star Tall","Limestone/Carmine Rose/Royal Lilac","X-Hi","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Iterations","Fun Foxing Wrap",,"regular","Kids - Toddler","Runs a half-size large",57.00,0.00,,,02/01/13,"13 Spring","Runout",440,,,,,,,,,"pending","N",,
"737263F",,"Online","Chuck Taylor All Star Street","LImestone/Blithe","Slip","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Iterations","Street",,"regular","Kids - Toddler","Runs a half-size large",32.00,0.00,,,04/01/13,"13 Summer","Runout",68,,,,,,,,,,"N",,
"737257F",,"Online","Chuck Taylor All Star Easy Slip","Charcoal/Varsity red","Hi","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Collaborations","DC Comics",,"regular","Kids - Toddler","Runs a half-size large",37.00,0.00,,,04/01/13,"13 Summer","Runout",200,,,,,,,,,,"N",,
"737249F",,"Online","Chuck Taylor All Star Street","Black/Jester Red","Mid","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Iterations","Street",,"regular","Kids - Toddler","Runs a half-size large",32.00,0.00,,,02/01/13,"13 Spring","Runout",110,,,,,,,,,,"N",,
"737248F",,"Offline","Chuck Taylor All Star Tall","Black/Carmine Rose","X-Hi","Cotton","Kids","All Star","Sneakers","Chuck Taylor - Iterations","Hyper Plaid",,"regular","Kids - Toddler","Runs a half-size large",57.00,0.00,,,01/01/13,"13 Spring","Runout",492,,,,,,,,,"pending","N",,
"737114F","MP_2092","Offline","Chuck Taylor All Star","Lavendula","Low","Cotton","Kids","All Star","Sneakers","Chuck Taylor - Seasonal Kids","Beach Bag",,"regular","Kids - Toddler","Runs a half-size large",32.00,0.00,,,04/01/13,"13 Summer","Runout",35,,,,,,,,,"pending","N",,
"736816F","MP_1573","Online","Chuck Taylor All Star","A Blue","Low","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Seasonal Kids","Seasonals",,"regular","Kids - Toddler","Runs a half-size large",27.00,0.00,,12/18/12,12/01/12,"12 Holiday","Runout",130,,,,,,"3D59AB",,,,"N",,
"736636F",,"Online","Chuck Taylor All Star Street","Limestone/Varsity Red/Cyber Yellow","Mid","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Collaborations","DC Comics",,"regular","Kids - Toddler","Runs a half-size large",37.00,0.00,,,04/01/13,"13 Summer","Runout",200,,,,,,,,,,"N",,
"736635F",,"Offline","Chuck Taylor All Star","Prism Pink/Carmine Pink/Pink lady","Low","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Collaborations","DC Comics",,"regular","Kids - Toddler","Runs a half-size large",37.00,0.00,,,04/01/13,"13 Summer","Runout",200,,,,,,,,,"pending","N",,
"736565F","MP_1391","Online","Chuck Taylor All Star","Beach Glass","Low","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Seasonal Kids","Seasonals",,"regular","Kids - Toddler","Runs a half-size large",27.00,0.00,,01/10/13,12/01/12,"12 Holiday","Runout",140,,,,,,"98F5FF",,,,"N",,
"734491F",,"Online","Chuck Taylor X-Hi","Black","X-Hi","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Iterations","Extended Height",,"regular","Kids - Toddler","Runs a half-size large",52.00,29.99,,11/15/12,01/01/13,"13 Spring","Runout",108,,,,,,,,,,"N",,
"731069C",,"Offline","Chuck Taylor Flag","Flag Easy Slip Grey","Slip","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Seasonal Kids","Americana",,"regular","Kids - Toddler","Runs a half-size large",32.00,0.00,,,04/01/13,"13 Summer","Runout",197,,,,,,,,,"pending","N",,
"730683F","MP_2042","Offline","Chuck Taylor All Star DC Comics","Black/Grey/Multi","Hi","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Collaborations","DC Comics",,"regular","Kids - Toddler","Runs a half-size large",37.00,0.00,,,06/01/13,"13 Fall","Runout",103,,,,,,,,,"pending","N",,
"730375C","MP_1605","Online","Chuck Taylor All Star Step","Black","Low","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Seasonal Kids","Cross Step",,"regular","Kids - Toddler","Runs a half-size large",27.00,0.00,,02/16/12,03/01/12,"12 Spring","Runout",143,,,,,,0,,,,"N",,
"730374C","MP_1605","Online","Chuck Taylor All Star Step","Chuck Pink","Low","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Seasonal Kids","Cross Step",,"regular","Kids - Toddler","Runs a half-size large",27.00,0.00,,02/16/12,03/01/12,"12 Spring","Runout",221,,,,,,"FFC0CB",,,,"N",,
"730373C","MP_1605","Online","Chuck Taylor All Star Step","Dark Denim","Low","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Seasonal Kids","Cross Step",,"regular","Kids - Toddler","Runs a half-size large",27.00,0.00,,02/16/12,03/01/12,"12 Spring","Runout",212,,,,,,"27408B",,,,"N",,
"727349F","MP_2042","Offline","Chuck Taylor All Star DC Comics","Red/White/Yellow","Hi","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Collaborations","DC Comics",,"regular","Kids - Toddler","Runs a half-size large",37.00,0.00,,,06/01/13,"13 Fall","Runout",129,,,,,,,,,"pending","N",,
"726078F","MP_1250","Online","Chuck Taylor All Star Simple Slip (1-3.5 yr)","Chuck Pink","Low","Canvas","Kids","All Star","Sneakers","Chuck Taylor- Semi Core Kids","Semi-Core",,"regular","Kids - Toddler","Runs a half-size large",32.00,0.00,,06/27/11,06/01/11,"11 Fall","Runout",120,,,,,,"FFB5C5",,"KX169-11F-039",,"N",,
"726034F",,"Online","Chuck Taylor Dr. Seuss ","Cloud grey/Multi","Hi","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Collaborations","Seuss",,"regular","Kids - Toddler","Runs a half-size large",30.00,0.00,,06/29/11,06/01/11,"11 Fall","Runout",360,,,,,,,,"KX162-11F-053",,"N",,
"722423F","MP_1250","Online","Chuck Taylor All Star Simple Slip (1-3.5 yr)","Varsity Red","Low","Canvas","Kids","All Star","Sneakers","Chuck Taylor- Semi Core Kids","Semi-Core",,"regular","Kids - Toddler","Runs a half-size large",32.00,0.00,,02/11/11,01/01/11,"11 Spring","Runout",180,,,,,,"EE0000",,,,"N",,
"722412F","MP_1250","Online","Chuck Taylor All Star Simple Slip (1-3.5 yr)","Black","Low","Canvas","Kids","All Star","Sneakers","Chuck Taylor- Semi Core Kids","Semi-Core",,"regular","Kids - Toddler","Runs a half-size large",32.00,0.00,,01/21/11,01/01/11,"11 Spring","Runout",180,,,,,,0,,,,"N",,
"722411F","MP_1250","Online","Chuck Taylor All Star Simple Slip (1-3.5 yr)","Athletic Navy","Low","Canvas","Kids","All Star","Sneakers","Chuck Taylor- Semi Core Kids","Semi-Core",,"regular","Kids - Toddler","Runs a half-size large",32.00,0.00,,02/11/11,01/01/11,"11 Spring","Runout",180,,,,,,80,,,,"N",,
"714786F","MP_73","Online","Chuck Taylor All Star (1-3.5 yr)","Black Monochrome","Low","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Core Kids","Core",,"regular","Kids - Toddler","Runs a half-size large",27.00,0.00,,01/25/12,01/01/12,"12 Spring","Carryover",187,,,,,,0,,,,"Y",,
"6U711",,"Online","Jack Purcell","Navy","Low","Canvas","Kids","JACK PURCELL","Sneakers","Jack Purcell-Kids","Core",,"regular","Kids- ExtYouth","Runs true to size",40.00,29.99,,08/25/10,,"10 Fall","Carry Over",,,,,,,,,,,"N",,
"6U710",,"Online","Jack Purcell","Black","Low","Canvas","Kids","JACK PURCELL","Sneakers","Jack Purcell-Kids","Core",,"regular","Kids- ExtYouth","Runs true to size",40.00,29.99,,08/11/10,,"10 Fall","Carry Over",,,,,,,,,,,"N",,
"642080F",,"Offline","Chuck Taylor Itchy  & Scratchy Ox","Black / White","Low","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Collaborations","Simpsons",,"regular","Kids- ExtYouth","Runs a half-size large",42.00,,,,11/1/2013,"13 Holiday","Runout",343,,,,,,,,,"pending","N",,
"642047F",,"Offline","Chuck Taylor Simpsons","Grey Violet / Multi","Hi","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Collaborations","Simpsons",,"regular","Kids- ExtYouth","Runs a half-size large",42.00,,,,11/1/2013,"13 Holiday","Runout",148,,,,,,,,,"pending","N",,
"642037F",,"Offline","Chuck Taylor Simpsons","Black / multi","Hi","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Collaborations","Simpsons",,"regular","Kids- ExtYouth","Runs a half-size large",42.00,,,,11/1/2013,"13 Holiday","Runout",123,,,,,,,,,"pending","N",,
"642031C",,"Offline","Chuck Taylor Neon Animal","Purple","X-Hi","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Iterations","Extended Heights",,"regular","Kids- ExtYouth","Runs a half-size large",62.00,,,,11/1/2013,"13 Holiday","Runout",148,,,,,,,,,"pending","N",,
"642024F",,"Offline","Chuck Taylor Party","Grey / Multi","Hi","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Iterations","Party",,"regular","Kids- ExtYouth","Runs a half-size large",37.00,,,,11/1/2013,"13 Holiday","Runout",258,,,,,,,,,"pending","N",,
"641872C",,"Offline","Chuck Taylor All Star Green Eggs","White/Grenadine","Hi","Cotton","Kids","All Star","Sneakers","Chuck Taylor - Collaborations","Seuss",,"regular","Kids- ExtYouth","Runs a half-size large",42.00,0.00,,,07/01/13,"13 Fall","Runout",203,,,,,,,,,"pending","N",,
"641870C",,"Offline","Chuck Taylor All Star Lorax","White/Chamois","Hi","Cotton","Kids","All Star","Sneakers","Chuck Taylor - Collaborations","Seuss",,"regular","Kids- ExtYouth","Runs a half-size large",42.00,0.00,,,07/01/13,"13 Fall","Runout",305,,,,,,,,,"pending","N",,
"641391F",,"Offline","Chuck Taylor All Star Simpsons","White/Multi","Hi","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Collaborations","Simpsons",,"regular","Kids- ExtYouth","Runs a half-size large",42.00,0.00,,,06/01/13,"13 Fall","Runout",258,,,,,,,,,"pending","N",,
"641390F",,"Offline","Chuck Taylor All Star Simpsons","Black/Multi","Hi","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Collaborations","Simpsons",,"regular","Kids- ExtYouth","Runs a half-size large",42.00,0.00,,,06/01/13,"13 Fall","Runout",323,,,,,,,,,"pending","N",,
"640732C",,"Offline","Chuck Taylor X-Hi Tall","Black Multi","Hi","Textile","Kids","All Star","Sneakers","Chuck Taylor - Iterations","Extended Heights",,"regular","Kids- ExtYouth","Runs a half-size large",62.00,,,,10/1/2013,"13 Holiday","Runout",886,,,,,,,,,"pending","N",,
"640593C",,"Offline","Pro Leather","White","Mid","Leather","Kids","CONS","Sneakers","Heritage Basketball","Heritage Basketball",,"regular","Kids- ExtYouth","Runs true to size",52.00,0.00,,,06/01/13,"13 Fall","Runout",74,,,,,,,,,"pending","N",,
"640591C",,"Offline","Pro Leather","BLACK/BELUGA","Mid","Suede","Kids","CONS","Sneakers","Heritage Basketball","Heritage Basketball",,"regular","Kids- ExtYouth","Runs true to size",52.00,0.00,,,06/01/13,"13 Fall","Runout",74,,,,,,,,,"pending","N",,
"640582F","MP_2096","Offline","Chuck Taylor All Star Dual Collar","Black/Electric Yellow","Low","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Seasonal Kids","Seasonals",,"regular","Kids- ExtYouth","Runs a half-size large",37.00,0.00,,,06/01/13,"13 Fall","Runout",315,,,,,,,,,"pending","N",,
"640581F","MP_2096","Offline","Chuck Taylor All Star Dual Collar","Beluga/Electric Blue Lemonade","Low","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Seasonal Kids","Seasonals",,"regular","Kids- ExtYouth","Runs a half-size large",37.00,0.00,,,06/01/13,"13 Fall","Runout",252,,,,,,,,,"pending","N",,
"640578F","MP_2095","Offline","Chuck Taylor All Star Double Tongue","drizzile/Knockout Punch/Electric Yellow","Low","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Iterations","Seasonals",,"regular","Kids- ExtYouth","Runs a half-size large",32.00,0.00,,,06/01/13,"13 Fall","Runout",419,,,,,,,,,"pending","N",,
"640577F","MP_2095","Offline","Chuck Taylor All Star Double Tongue","Beluga/Electric Blue Lemonade/Purple cactus Flower","Low","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Iterations","Seasonals",,"regular","Kids- ExtYouth","Runs a half-size large",32.00,0.00,,,06/01/13,"13 Fall","Runout",252,,,,,,,,,"pending","N",,
"640575F",,"Offline","Chuck Taylor All Star Street","Purple Cactus Flower/ Knockout PInk","Slip","Textile","Kids","All Star","Sneakers","Chuck Taylor - Iterations","Street",,"regular","Kids- ExtYouth","Runs a half-size large",37.00,0.00,,,06/01/13,"13 Fall","Runout",129,,,,,,,,,"pending","N",,
"640570F","MP_2101","Offline","Chuck Taylor All Star Street","Black/Electric Blue Lemonade","Mid","Canvas","Kids","All Star","Sneakers","Chuck Taylor - Iterations","Street",,"regular","Kids- ExtYouth","Runs a half-size large",37.00,0.00,,,06/01/13,"13 Fall","Runout",194,,,,,,,,,"pending","N",,
